11.ARL14EP	3.90182e-11	7.78968e-11	6.47e-13	1.8082e-13	
11.RCN1	0.1514946	0.03562	0.03562	0.022	
11.TCP11L1	2.436496e-08	1.0822e-09	4.866688e-08	1.0822e-09	
11.KIAA1549L	0.199044	0.12454	0.3973896	0.0007932	
11.CAT	1.74087e-09	3.924e-10	3.924e-10	3.364e-12	
11.PDHX	7.573391e-08	1.513434e-07	1.513434e-07	1.1962e-08	
11.APIP	1.179146e-06	2.356355e-06	4.256e-09	3.708e-09	
11.PRR5L	0.02037684	0.04071584	0.04071584	0.0014026	
11.HSD17B12	2.572466e-06	5.136456e-06	5.136456e-06	1.3466e-08	
11.ACCS	4.470656e-71	8.930768e-71	1.0544e-73	1.0544e-73	
11.DDB2	0.02037516	0.0406656	0.0406656	0.0001385	
11.NR1H3	0.0004662364	3.722e-05	2.424e-05	4.342e-06	
11.ACP2	0.000851067	0.001698816	0.00013274	3.318e-06	
11.MTCH2	3.13326	0.2186	1.0912	0.09926	
11.TNKS1BP1	0.1197053	0.239096	0.09776	0.04774	
11.TIMM10	7.9625e-65	1.58925e-64	1.58925e-64	1.58925e-64	
11.SMTNL1	8.07772e-28	1.61215e-27	1.61215e-27	3.804e-30	
11.YPEL4	9.89505e-27	1.975012e-26	1.975012e-26	3.998e-29	
11.ZDHHC5	1.013978e-09	2.023632e-09	2.023632e-09	7.302e-12	
11.MED19	1.316601e-06	4.142e-08	2.627064e-06	2.42e-08	
11.LPXN	0.02468305	0.0009346	0.016622	0.01228	
11.ZFP91	0.00122843	0.00018136	0.002452352	8.056e-06	
11.DTX4	0.1214707	0.2425888	0.2425888	0.0003654	
11.MPEG1	0.001323937	0.002643756	0.002643756	6.44e-06	
11.MS4A7	3.5235	1.739	0.19052	0.04982	
11.TMEM109	0.37149	0.404	0.404	0.005572	
11.FADS2	0.00980966	0.01958514	0.01958514	4.13e-05	
11.ASRGL1	1.688088e-15	1.142e-16	3.372374e-15	4.424e-16	
11.ROM1	0.000775614	0.001547472	0.001547472	3.756e-06	
11.TTC9C	0.0004659836	0.0009303548	2.338e-05	7.558e-06	
11.PLAAT3	4.89446e-06	9.769536e-06	6.202e-07	1.9384e-08	
11.SPINDOC	0.004463702	0.008910528	0.008910528	0.008910528	
11.FKBP2	8.48502e-05	7.776e-06	7.776e-06	5.33e-07	
11.PPP1R14B	4.230711e-07	8.444928e-07	5.09e-09	5.09e-09	
11.TRMT112	1.258939e-19	2.513632e-19	2.513632e-19	8.846e-21	
11.PRDX5	1.750536e-06	3.495168e-06	3.495168e-06	1.3614e-08	
11.LOC728975	6.36272e-34	1.270152e-33	1.270152e-33	2.392e-36	
11.POLA2	2.877966e-11	5.744466e-11	5.744466e-11	8.062e-13	
11.NEAT1	2.96352e-08	5.91696e-08	5.91696e-08	3.656e-09	
11.AP000769.1	3.82835e-06	7.643384e-06	7.643384e-06	7.643384e-06	
11.SIPA1	0.0004388533	0.0008763112	0.0008763112	1.867e-06	
11.AP5B1	0.002494814	0.00498332	0.00498332	6.308e-06	
11.OVOL1	1.079864e-19	2.156952e-19	2.156952e-19	2.776e-22	
11.SNX32	1.71216e-17	3.41968e-17	3.41968e-17	4.64e-20	
11.CTSW	0.0001814274	0.0003623466	5.082e-07	3.58e-06	
11.FIBP	3.018195e-07	9.098e-10	1.1156e-09	2.938e-09	
11.YIF1A	3.8525	1.2782	0.3754	0.5358	
11.ZDHHC24	1.68589e-05	3.364606e-05	3.364606e-05	7.174e-08	
11.CCS	7.476e-05	0.000149164	1.6278e-06	4.206e-06	
11.LRFN4	3.26002e-10	6.072e-12	6.50256e-10	1.748e-12	
11.MRPL21	8.020782e-23	1.8004e-25	1.602356e-22	7.396e-25	
11.IGHMBP2	3.13814e-09	1.186e-09	6.269228e-09	3.306e-10	
11.MYEOV	3.212072e-11	6.413508e-11	6.413508e-11	6.292e-13	
11.CCND1	0.8591443	0.871	0.03992	0.034	
11.SHANK2	1.062336e-15	2.12256e-15	2.12256e-15	1.2488e-17	
11.DHCR7	0.001039175	0.00207638	0.00207638	2.23e-06	
11.FAM86C1P	3.819224e-18	1.9068e-19	1.47e-18	1.7158e-20	
11.AP002761.2	0.003439872	0.003722	0.0068678	0.0068678	
11.PLEKHB1	6.126416e-07	1.223802e-06	1.223802e-06	2.14e-09	
11.MRPL48	2.1917e-10	4.37835e-10	4.37835e-10	5.05e-13	
11.PAAF1	6.952575e-12	1.38908e-11	1.38908e-11	3.122e-14	
11.DNAJB13	1.295778e-07	2.588848e-07	2.588848e-07	2.708e-10	
11.UCP2	1.816386e-05	3.628944e-05	3.628944e-05	3.828e-08	
11.PGM2L1	9.33498e-59	2.124e-61	2.124e-61	1.864872e-58	
11.RNF169	4.757655e-06	9.502364e-06	9.502364e-06	1.6828e-08	
11.XRRA1	1.044744e-46	2.08604e-46	2.08604e-46	9.942e-49	
11.ARRB1	0.002650527	0.005292936	0.005292936	6.188e-05	
11.GDPD5	5.191904e-10	1.036922e-09	1.4584e-12	1.4584e-12	
11.INTS4	0.001213056	0.002423304	0.002423304	3.856e-06	
11.KCTD14	0.07168104	0.1432248	0.02262	0.004598	
11.ALG8	3.514485e-09	7.021976e-09	8.79e-12	8.574e-11	
11.LINC02728	2.45699e-08	4.90844e-08	4.702e-08	3.854e-10	
11.SYTL2	1.65845e-07	3.3128e-07	3.3128e-07	4.1e-10	
11.EED	3.669926e-05	7.330466e-05	7.330466e-05	9.386e-08	
11.HIKESHI	1.001928e-05	2.001558e-05	2.001558e-05	4.286e-08	
11.CCDC81	0.01153008	0.02303504	0.02303504	0.00016268	
11.SMCO4	2.1306e-14	4.2559e-14	4.2559e-14	5.3e-17	
11.PANX1	1.785616e-05	3.566464e-05	3.566464e-05	5.232e-08	
11.MRE11	0.00168633	0.00336809	6.596e-05	9.164e-06	
11.PIWIL4	6.9085e-07	1.380015e-06	1.380015e-06	6.992e-08	
11.FUT4	1.071405e-13	2.1402e-13	2.1402e-13	1.4056e-13	
11.KDM4D	0.001070916	0.00213927	0.00213927	1.9752e-05	
11.ENDOD1	0.000509925	0.00101849	1.475e-06	1.3598e-06	
11.CCDC82	2.280696e-08	4.55422e-08	4.55422e-08	8.236e-11	
11.TMEM123	9.8894e-08	1.97537e-07	1.97537e-07	4.818e-10	
11.AP000766.1	1.34566e-09	2.689114e-09	2.689114e-09	2.206e-12	
11.CWF19L2	0.959465	1.3146	0.14484	0.03902	
11.ACAT1	1.896055e-05	3.785152e-05	3.785152e-05	8.876e-07	
11.POGLUT3	2.757318e-10	7.638e-13	7.638e-13	2.612e-12	
11.FDX1	6.39988e-06	1.278432e-05	1.278432e-05	2.69e-08	
11.COLCA2	1.971456e-14	3.93808e-14	3.93808e-14	6.75e-17	
11.COLCA1	5.468681e-23	1.092404e-22	1.092404e-22	1.3322e-25	
11.DIXDC1	1.690101e-07	3.372096e-07	3.372096e-07	3.372096e-07	
11.DLAT	0.004272709	0.008528224	0.008528224	5.96e-05	
11.TTC12	3.544018e-07	7.077504e-07	6.674e-07	2.86e-09	
11.TAGLN	7.501857e-15	1.498592e-14	1.498592e-14	4.308e-17	
11.DSCAML1	0.0002261783	5.158e-07	5.158e-07	5.158e-07	
11.FXYD2	2.733512e-06	5.460936e-06	5.460936e-06	5.744e-07	
11.JAML	0.00842061	7.318e-05	0.01682184	3.694e-05	
11.MPZL3	2.150052e-07	4.294948e-07	4.294948e-07	5.156e-10	
11.UBE4A	0.002136232	0.004264216	0.004264216	1.3432e-05	
11.AP001267.1	0.1011882	0.201884	0.201884	0.0005506	
11.IFT46	4.058796e-05	2.71e-06	8.466e-07	1.9236e-07	
11.UPK2	6.55464e-12	1.309518e-11	1.309518e-11	1.4096e-14	
11.TRAPPC4	6.394088e-23	1.277453e-22	1.277453e-22	1.3648e-25	
11.OAF	3.579573e-07	7.149244e-07	7.149244e-07	7.06e-09	
11.TECTA	0.02069174	0.04131912	0.002834	0.00015952	
11.JHY	1.50976e-05	3.01615e-05	8.13e-08	2.634e-07	
11.SPA17	5.823478e-12	1.9444e-14	1.162751e-11	1.9444e-14	
11.LOC100507283	2.914514e-16	5.821574e-16	5.821574e-16	7.454e-19	
11.ROBO3	4.6308e-07	9.250704e-07	9.250704e-07	4.302e-07	
11.CCDC15	0.0001381424	0.0002759174	3.674e-07	3.866e-06	
11.SLC37A2	1.309827e-08	2.616876e-08	2.616876e-08	8.602e-09	
11.FOXRED1	1.098407e-10	2.193912e-10	2.193912e-10	2.902e-13	
11.ST3GAL4	1.651584e-09	2.824e-11	3.298752e-09	3.298752e-09	
11.NFRKB	0.100385	0.2005338	0.2005338	0.0002362	
11.ST14	0.445392	0.003294	0.003294	0.05714	
11.AP003486.1	4.475028e-08	8.94107e-08	8.94107e-08	4.498e-08	
11.AP002856.3	4.774575e-05	9.5403e-05	9.5403e-05	8.85e-08	
11.THYN1	0.00955924	2.746e-05	2.746e-05	0.0003486	
11.ACAD8	0.002582887	8.536e-06	8.536e-06	0.0004648	
12.B4GALNT3	1.4575e-78	2.91235e-78	2.91235e-78	2.65e-81	
12.RHNO1	4.809684e-05	9.608412e-05	9.608412e-05	5.406e-07	
12.TULP3	0.1187252	0.2371842	0.2371842	0.1155	
12.TSPAN9	0.0264411	0.0528444	0.0528444	7.672e-05	
12.AKAP3	4.233703e-21	8.457192e-21	8.457192e-21	1.0214e-23	
12.KCNA6	0.001558656	0.003113856	0.003113856	1.7404e-05	
12.CD9	0.0004342884	0.000867762	0.000867762	6.844e-06	
12.LTBR	4.365442e-28	8.722896e-28	8.722896e-28	8.722896e-28	
12.TAPBPL	2.018272e-27	4.032768e-27	4.032768e-27	4.438e-30	
12.VAMP1	4.289552e-09	8.57066e-09	8.57066e-09	8.444e-12	
12.MLF2	0.0007387485	0.001475662	0.001475662	1.8354e-06	
12.LRRC23	0.04837668	0.02054	0.014408	0.000249	
12.SPSB2	8.8476e-05	0.0001767096	7.938e-05	5.756e-06	
12.CLSTN3	0.003262368	0.006512742	0.006512742	4.262e-05	
12.PEX5	1.09824e-09	2.193664e-09	2.193664e-09	9.504e-12	
12.M6PR	4.035343e-05	8.06142e-05	8.06142e-05	9.266e-08	
12.KLRG1	7.427696e-05	0.0001483836	0.0001483836	2.996e-07	
12.LINC02367	2.214834e-58	4.426144e-58	4.426144e-58	4.426144e-58	
12.CLECL1	4.57368e-05	9.1392e-05	1.569e-05	1.1306e-07	
12.MAGOHB	4.086507e-06	8.166512e-06	8.166512e-06	8.166512e-06	
12.PRH2	6.829152e-05	0.0001364403	7.862e-06	1.4272e-07	
12.TAS2R20	0.01608544	0.004634	0.005886	0.0015148	
12.TAS2R31	0.02368446	0.04733298	0.002716	0.00010018	
12.PRR4	3.21307e-16	6.420624e-16	1.4048e-18	5.516e-19	
12.LINC01252	8.182782	1.1712	0.2384	0.04204	
12.BORCS5	0.0006554948	0.00130978	0.00130978	2.648e-06	
12.APOLD1	6.969237e-16	1.392112e-15	1.7358e-18	4.288e-18	
12.HEBP1	0.00233185	0.0007356	0.00465744	3.118e-05	
12.FAM234B	2.557152e-18	5.106816e-18	5.106816e-18	5.106816e-18	
12.PLEKHA5	0.004609809	0.00920766	0.00920766	1.1958e-05	
12.SPX	3.978558e-11	7.949928e-11	7.949928e-11	7.949928e-11	
12.MED21	2.723787e-10	6.114e-13	5.44146e-10	6.114e-13	
12.SMCO2	0.002093482	0.004182408	0.004182408	0.004182408	
12.REP15	1.669432e-88	3.334908e-88	3.956e-91	3.956e-91	
12.TMTC1	0.02623782	0.05242678	0.02028	0.0003674	
12.IPO8	0.0009331	0.00186403	4.316e-05	3.972e-06	
12.ABCD2	0.000227106	0.00045353	0.00045353	1.4994e-06	
12.SLC2A13	0.0005980569	0.001194574	4.578e-05	1.5394e-06	
12.LRRK2	0.006846939	0.01367819	0.0014256	1.5686e-05	
12.PUS7L	0.01444456	0.000356	0.0019496	0.0001201	
12.RAPGEF3	3.265722e-05	6.523218e-05	2.664e-05	8.226e-08	
12.CCDC184	0.0217992	0.007394	0.04355152	4.688e-05	
12.KANSL2	3.092435e-05	6.17568e-05	1.1386e-07	1.337e-06	
12.CACNB3	1.6744e-13	3.343648e-13	3.343648e-13	6.944e-16	
12.CCDC65	0.00393336	0.00785376	0.00785376	1.5698e-05	
12.DIP2B	5.75436e-13	1.896e-15	1.896e-15	1.896e-15	
12.EIF4B	0.1902888	0.380064	0.380064	0.011212	
12.SPRYD3	0.03526923	9.838e-05	0.07044008	0.016454	
12.SOAT2	0.0232468	0.0464283	0.004968	0.000775	
12.ATP5MC2	0.005684	0.01135232	0.01135232	1.568e-05	
12.FLJ12825	0.02139722	0.0427244	0.0427244	7.004e-05	
12.SMUG1	0.000232064	0.0004631808	0.0004631808	1.9812e-05	
12.PDE1B	1.238714e-07	2.47368e-07	1.3292e-09	1.3292e-09	
12.BLOC1S1	2.229e-08	4.45057e-08	7.43e-11	4.45057e-08	
12.AC009779.3	1.4844	0.5446	0.06602	0.05566	
12.ITGA7	7.662e-20	1.529846e-19	1.9458e-21	1.529846e-19	
12.CD63	2.794752e-06	1.5704e-08	9.704e-09	4.422e-07	
12.RPS26	7.57392e-119	1.511808e-118	1.511808e-118	2.976e-121	
12.TIMELESS	2.667333e-06	5.326668e-06	5.326668e-06	1.3228e-07	
12.SPRYD4	4.633632e-42	9.253872e-42	5.924e-43	1.3392e-44	
12.RBMS2	1.859864e-23	3.714126e-23	7.368e-26	5.602e-26	
12.STAT6	0.000905466	0.001806978	0.001806978	6.236e-06	
12.OS9	0.0695034	0.00216	0.0008132	0.0002532	
12.TSFM	1.69884e-07	3.38976e-07	3.38976e-07	1.1522e-07	
12.ATP23	3.80352e-22	2.912e-24	7.59572e-22	2.912e-24	
12.IRAK3	1.35289e-09	2.702266e-09	2.702266e-09	6.43e-10	
12.LOC100507250	0.0002721126	0.0005433136	0.0005433136	4.362e-06	
12.YEATS4	6.14208e-16	1.085e-17	1.227072e-15	5.768e-18	
12.KCNMB4	0.0001037828	0.000207339	0.000207339	0.000207339	
12.GLIPR1L2	1.07061e-07	2.434e-09	2.434e-09	2.096e-09	
12.LINC02397	9.98778e-05	0.0001995114	0.0001995114	1.803e-06	
12.AC073655.2	0.000105932	0.00021158	0.00021158	2.666e-06	
12.NDUFA12	2.096309e-11	1.4034e-13	4.188696e-11	7.488e-14	
12.CFAP54	2.299494e-08	4.593744e-08	4.593744e-08	6.11e-11	
